order_id,courier_partner,forward_shipping_cost,rto_shipping_cost,delivery_attempts
BB500635,SwiftLogix,61.0,0.0,1
BB500636,BharatShip,101.0,0.0,1
BB500637,ZipEx,93.0,0.0,1
BB500638,SwiftLogix,59.0,0.0,1
BB500639,BharatShip,134.0,0.0,1
BB500640,SwiftLogix,88.0,0.0,2
BB500641,BharatShip,55.0,0.0,0
BB500642,SwiftLogix,56.0,0.0,1
BB500643,SwiftLogix,57.0,88.0,3
BB500644,BharatShip,64.0,0.0,1
BB500645,ZipEx,108.0,0.0,1
BB500646,BharatShip,77.0,0.0,1
BB500647,BharatShip,69.0,0.0,1
BB500648,SwiftLogix,75.0,0.0,1
BB500649,ZipEx,52.0,0.0,1
BB500650,BharatShip,58.0,0.0,1
BB500651,ZipEx,119.0,0.0,1
BB500652,ZipEx,78.0,0.0,1
BB500653,ZipEx,54.0,0.0,1
BB500654,ZipEx,60.0,0.0,1
BB500655,SwiftLogix,57.0,0.0,1
BB500656,SwiftLogix,54.0,0.0,1
BB500657,SwiftLogix,74.0,0.0,1
BB500658,ZipEx,60.0,0.0,1
BB500659,BharatShip,68.0,0.0,1
BB500660,SwiftLogix,79.0,0.0,2
BB500661,SwiftLogix,62.0,0.0,1
BB500662,BharatShip,122.0,0.0,1
BB500663,BharatShip,147.0,228.0,3
BB500664,SwiftLogix,98.0,0.0,1
BB500665,ZipEx,83.0,0.0,1
BB500666,SwiftLogix,80.0,0.0,1
BB500667,BharatShip,95.0,147.0,2
BB500668,SwiftLogix,86.0,0.0,1
BB500669,BharatShip,149.0,0.0,1
BB500670,SwiftLogix,146.0,0.0,1
BB500671,ZipEx,67.0,0.0,1
BB500672,SwiftLogix,75.0,0.0,1
BB500673,SwiftLogix,90.0,0.0,1
BB500674,BharatShip,110.0,0.0,1
BB500675,ZipEx,72.0,0.0,1
BB500676,SwiftLogix,55.0,0.0,0
BB500677,SwiftLogix,59.0,0.0,1
BB500678,ZipEx,50.0,0.0,1
BB500679,SwiftLogix,80.0,0.0,2
BB500680,BharatShip,125.0,0.0,1
BB500681,SwiftLogix,59.0,0.0,1
BB500682,SwiftLogix,88.0,0.0,1
BB500683,SwiftLogix,62.0,0.0,2
BB500684,ZipEx,61.0,0.0,1
BB500685,ZipEx,64.0,99.0,3
BB500686,SwiftLogix,81.0,0.0,1
BB500687,SwiftLogix,64.0,0.0,1
BB500688,BharatShip,98.0,0.0,1
BB500689,ZipEx,53.0,0.0,1
BB500690,ZipEx,95.0,0.0,1
BB500691,SwiftLogix,70.0,0.0,1
BB500692,SwiftLogix,64.0,0.0,1
BB500693,SwiftLogix,73.0,0.0,1
BB500694,SwiftLogix,90.0,0.0,2
BB500695,BharatShip,99.0,0.0,1
BB500696,BharatShip,88.0,0.0,1
BB500697,BharatShip,55.0,0.0,0
BB500698,SwiftLogix,66.0,0.0,1
BB500699,SwiftLogix,78.0,0.0,1
BB500700,SwiftLogix,91.0,0.0,1
BB500701,SwiftLogix,106.0,164.0,3
BB500702,BharatShip,73.0,0.0,1
BB500703,SwiftLogix,76.0,0.0,1
BB500704,SwiftLogix,55.0,0.0,2
BB500705,SwiftLogix,52.0,0.0,1
BB500706,BharatShip,55.0,0.0,0
BB500707,BharatShip,91.0,0.0,2
BB500708,ZipEx,59.0,0.0,1
BB500709,ZipEx,64.0,0.0,1
BB500710,ZipEx,77.0,0.0,1
BB500711,BharatShip,122.0,189.0,3
BB500712,BharatShip,96.0,0.0,2
BB500713,BharatShip,69.0,0.0,1
BB500714,SwiftLogix,57.0,0.0,1
BB500715,SwiftLogix,61.0,0.0,1
BB500716,SwiftLogix,66.0,0.0,1
BB500717,ZipEx,133.0,0.0,2
BB500718,ZipEx,62.0,0.0,2
BB500719,ZipEx,61.0,0.0,2
BB500720,SwiftLogix,66.0,0.0,1
BB500721,SwiftLogix,79.0,0.0,2
BB500722,SwiftLogix,72.0,0.0,1
BB500723,BharatShip,61.0,0.0,1
BB500724,SwiftLogix,111.0,0.0,1
BB500725,SwiftLogix,56.0,0.0,1
BB500726,ZipEx,130.0,0.0,1
BB500727,SwiftLogix,57.0,0.0,1
BB500728,BharatShip,126.0,0.0,1
BB500729,SwiftLogix,64.0,0.0,2
BB500730,BharatShip,60.0,0.0,1
BB500731,BharatShip,67.0,0.0,1
BB500732,BharatShip,108.0,0.0,1
BB500733,SwiftLogix,70.0,0.0,1
BB500734,SwiftLogix,91.0,0.0,1
BB500735,SwiftLogix,60.0,0.0,1
BB500736,ZipEx,135.0,209.0,3
BB500737,SwiftLogix,76.0,0.0,2
BB500738,SwiftLogix,109.0,0.0,1
BB500739,ZipEx,56.0,0.0,1
BB500740,SwiftLogix,67.0,0.0,2
BB500741,SwiftLogix,61.0,0.0,1
BB500742,ZipEx,65.0,0.0,1
BB500743,SwiftLogix,61.0,0.0,1
BB500744,BharatShip,108.0,0.0,1
BB500745,BharatShip,89.0,0.0,1
BB500746,SwiftLogix,87.0,135.0,2
BB500747,ZipEx,60.0,0.0,1
BB500748,BharatShip,123.0,0.0,1
BB500749,SwiftLogix,58.0,0.0,1
BB500750,SwiftLogix,56.0,0.0,1
BB500751,SwiftLogix,72.0,0.0,1
BB500752,BharatShip,83.0,0.0,2
BB500753,SwiftLogix,65.0,0.0,1
BB500754,SwiftLogix,67.0,0.0,1
BB500755,BharatShip,68.0,105.0,2
BB500756,SwiftLogix,66.0,0.0,1
BB500757,BharatShip,89.0,0.0,1
BB500758,BharatShip,113.0,0.0,1
BB500759,SwiftLogix,55.0,0.0,0
BB500760,BharatShip,94.0,0.0,1
BB500761,SwiftLogix,72.0,112.0,3
BB500762,SwiftLogix,116.0,0.0,1
BB500763,SwiftLogix,53.0,0.0,1
BB500764,BharatShip,121.0,0.0,1
BB500765,SwiftLogix,57.0,0.0,1
BB500766,ZipEx,65.0,0.0,1
BB500767,BharatShip,69.0,0.0,1
BB500768,BharatShip,127.0,0.0,1
BB500769,ZipEx,56.0,0.0,1
BB500770,ZipEx,64.0,0.0,1
BB500771,ZipEx,104.0,0.0,1
BB500772,BharatShip,114.0,0.0,1
BB500773,SwiftLogix,75.0,0.0,1
BB500774,SwiftLogix,52.0,0.0,1
BB500775,SwiftLogix,66.0,0.0,1
BB500776,ZipEx,76.0,0.0,1
BB500777,SwiftLogix,106.0,164.0,3
BB500778,SwiftLogix,64.0,0.0,1
BB500779,BharatShip,127.0,0.0,1
BB500780,BharatShip,60.0,0.0,1
BB500781,BharatShip,71.0,0.0,1
BB500782,SwiftLogix,75.0,0.0,1
BB500783,ZipEx,65.0,0.0,1
BB500784,BharatShip,110.0,0.0,2
BB500785,SwiftLogix,56.0,0.0,1
BB500786,BharatShip,47.0,0.0,1
BB500787,SwiftLogix,55.0,0.0,0
BB500788,ZipEx,65.0,0.0,1
BB500789,ZipEx,58.0,0.0,1
BB500790,BharatShip,140.0,217.0,2
BB500791,SwiftLogix,67.0,0.0,1
BB500792,SwiftLogix,77.0,0.0,1
BB500793,BharatShip,91.0,141.0,2
BB500794,SwiftLogix,66.0,0.0,2
BB500795,ZipEx,63.0,0.0,1
BB500796,SwiftLogix,72.0,112.0,3
BB500797,SwiftLogix,66.0,0.0,1
BB500798,BharatShip,99.0,0.0,1
BB500799,ZipEx,59.0,0.0,1
BB500800,ZipEx,73.0,0.0,2
BB500801,ZipEx,63.0,0.0,2
BB500802,ZipEx,60.0,0.0,1
BB500803,BharatShip,78.0,0.0,2
BB500804,BharatShip,83.0,0.0,1
BB500805,ZipEx,75.0,116.0,3
BB500806,SwiftLogix,69.0,0.0,1
BB500807,SwiftLogix,58.0,0.0,1
BB500808,BharatShip,70.0,0.0,2
BB500809,SwiftLogix,63.0,0.0,1
BB500810,BharatShip,106.0,0.0,1
BB500811,SwiftLogix,74.0,0.0,2
BB500812,ZipEx,62.0,0.0,1
BB500813,BharatShip,79.0,0.0,2
BB500814,BharatShip,129.0,0.0,1
BB500815,SwiftLogix,68.0,105.0,2
BB500816,SwiftLogix,58.0,0.0,1
BB500817,SwiftLogix,65.0,0.0,1
BB500818,SwiftLogix,124.0,192.0,2
BB500819,BharatShip,103.0,0.0,1
BB500820,ZipEx,49.0,76.0,2
BB500821,BharatShip,54.0,0.0,2
BB500822,ZipEx,55.0,0.0,0
BB500823,SwiftLogix,57.0,0.0,2
BB500824,BharatShip,68.0,0.0,1
BB500825,ZipEx,60.0,0.0,1
BB500826,BharatShip,93.0,0.0,1
BB500827,SwiftLogix,53.0,0.0,1
BB500828,ZipEx,55.0,0.0,0
BB500829,ZipEx,55.0,0.0,0
BB500830,SwiftLogix,54.0,0.0,1
BB500831,SwiftLogix,59.0,0.0,1
BB500832,BharatShip,55.0,0.0,0
BB500833,BharatShip,118.0,0.0,1
BB500834,SwiftLogix,55.0,0.0,0
BB500835,ZipEx,82.0,127.0,2
BB500836,SwiftLogix,62.0,0.0,1
BB500837,BharatShip,88.0,0.0,1
BB500838,ZipEx,63.0,0.0,1
BB500839,BharatShip,70.0,0.0,2
BB500840,BharatShip,66.0,0.0,1
BB500841,SwiftLogix,65.0,0.0,1
BB500842,BharatShip,80.0,0.0,1
BB500843,ZipEx,102.0,0.0,1
BB500844,BharatShip,122.0,0.0,2
BB500845,ZipEx,72.0,0.0,2
BB500846,BharatShip,131.0,0.0,1
BB500847,SwiftLogix,79.0,0.0,1
BB500848,BharatShip,69.0,0.0,1
BB500849,ZipEx,71.0,0.0,1
BB500850,ZipEx,88.0,0.0,1
BB500851,ZipEx,74.0,0.0,1
BB500852,ZipEx,64.0,0.0,1
BB500853,BharatShip,99.0,0.0,1
BB500854,BharatShip,117.0,0.0,1
BB500855,ZipEx,90.0,0.0,1
BB500856,BharatShip,76.0,0.0,2
BB500857,SwiftLogix,69.0,0.0,1
BB500858,ZipEx,95.0,0.0,1
BB500859,ZipEx,56.0,0.0,1
BB500860,SwiftLogix,56.0,0.0,1
BB500861,BharatShip,94.0,0.0,1
BB500862,ZipEx,88.0,0.0,1
BB500863,SwiftLogix,49.0,0.0,1
BB500864,ZipEx,61.0,0.0,1
BB500865,BharatShip,80.0,0.0,1
BB500866,ZipEx,68.0,0.0,1
BB500867,BharatShip,103.0,0.0,1
BB500868,ZipEx,94.0,0.0,1
BB500869,SwiftLogix,64.0,0.0,1
BB500870,ZipEx,68.0,0.0,1
BB500871,ZipEx,66.0,0.0,1
BB500872,BharatShip,64.0,0.0,1
BB500873,SwiftLogix,65.0,0.0,1
BB500874,BharatShip,119.0,0.0,1
BB500875,BharatShip,127.0,0.0,2
BB500876,SwiftLogix,57.0,0.0,1
BB500877,BharatShip,85.0,0.0,1
BB500878,BharatShip,107.0,0.0,2
BB500879,BharatShip,96.0,0.0,1
BB500880,SwiftLogix,60.0,0.0,1
BB500881,ZipEx,71.0,0.0,1
BB500882,ZipEx,62.0,0.0,1
BB500883,SwiftLogix,102.0,0.0,1
BB500884,BharatShip,68.0,0.0,1
BB500885,ZipEx,75.0,0.0,1
BB500886,ZipEx,76.0,0.0,1
BB500887,BharatShip,87.0,0.0,1
BB500888,SwiftLogix,64.0,0.0,1
BB500889,SwiftLogix,89.0,0.0,1
BB500890,SwiftLogix,66.0,0.0,1
BB500891,SwiftLogix,103.0,0.0,1
BB500892,SwiftLogix,62.0,0.0,1
BB500893,BharatShip,96.0,0.0,1
BB500894,ZipEx,60.0,0.0,1
BB500895,BharatShip,91.0,0.0,2
BB500896,ZipEx,63.0,0.0,1
BB500897,SwiftLogix,62.0,0.0,1
BB500898,SwiftLogix,96.0,0.0,1
BB500899,SwiftLogix,96.0,0.0,1
BB500900,ZipEx,54.0,0.0,1
BB500901,ZipEx,83.0,0.0,1
BB500902,ZipEx,72.0,0.0,1
BB500903,SwiftLogix,89.0,0.0,1
BB500904,BharatShip,72.0,112.0,3
BB500905,BharatShip,41.0,0.0,1
BB500906,SwiftLogix,66.0,0.0,1
BB500907,ZipEx,89.0,0.0,1
BB500908,ZipEx,63.0,0.0,1
BB500909,ZipEx,74.0,0.0,1
BB500910,ZipEx,64.0,0.0,1
BB500911,SwiftLogix,65.0,0.0,1
BB500912,ZipEx,71.0,0.0,1
BB500913,ZipEx,75.0,0.0,1
BB500914,ZipEx,82.0,127.0,2
BB500915,BharatShip,120.0,0.0,1
BB500916,ZipEx,69.0,0.0,1
BB500917,BharatShip,124.0,0.0,1
BB500918,SwiftLogix,83.0,0.0,1
BB500919,ZipEx,68.0,0.0,1
BB500920,ZipEx,95.0,0.0,1
BB500921,BharatShip,80.0,0.0,1
BB500922,BharatShip,57.0,0.0,1
BB500923,BharatShip,73.0,0.0,1
BB500924,SwiftLogix,53.0,0.0,1
BB500925,ZipEx,64.0,0.0,1
BB500926,SwiftLogix,67.0,0.0,2
BB500927,BharatShip,92.0,0.0,1
BB500928,SwiftLogix,64.0,0.0,1
BB500929,SwiftLogix,93.0,0.0,2
BB500930,BharatShip,116.0,180.0,3
BB500931,ZipEx,63.0,0.0,2
BB500932,BharatShip,112.0,0.0,2
BB500933,SwiftLogix,93.0,0.0,1
BB500934,SwiftLogix,61.0,0.0,1
BB500935,SwiftLogix,73.0,0.0,1
BB500936,BharatShip,86.0,133.0,3
BB500937,SwiftLogix,64.0,0.0,1
BB500938,SwiftLogix,63.0,0.0,1
BB500939,BharatShip,73.0,0.0,2
BB500940,SwiftLogix,63.0,0.0,1
BB500941,BharatShip,75.0,0.0,1
BB500942,SwiftLogix,60.0,0.0,2
BB500943,ZipEx,56.0,0.0,2
BB500944,BharatShip,63.0,0.0,2
BB500945,SwiftLogix,58.0,0.0,1
BB500946,ZipEx,59.0,0.0,2
BB500947,BharatShip,72.0,0.0,1
BB500948,SwiftLogix,61.0,0.0,1
BB500949,SwiftLogix,55.0,0.0,1
BB500950,SwiftLogix,52.0,81.0,3
BB500951,SwiftLogix,56.0,0.0,1
BB500952,SwiftLogix,65.0,0.0,1
BB500953,ZipEx,81.0,0.0,1
BB500954,BharatShip,107.0,166.0,3
BB500955,BharatShip,131.0,0.0,1
BB500956,ZipEx,125.0,0.0,1
BB500957,BharatShip,102.0,0.0,1
BB500958,BharatShip,97.0,0.0,2
BB500959,SwiftLogix,75.0,0.0,1
BB500960,ZipEx,71.0,0.0,1
BB500961,SwiftLogix,96.0,0.0,1
BB500962,SwiftLogix,76.0,0.0,1
BB500963,BharatShip,88.0,0.0,1
BB500964,SwiftLogix,64.0,0.0,1
BB500965,ZipEx,52.0,0.0,1
BB500966,ZipEx,73.0,0.0,1
BB500967,BharatShip,117.0,0.0,1
BB500968,SwiftLogix,92.0,0.0,1
BB500969,ZipEx,87.0,0.0,1
BB500970,ZipEx,103.0,0.0,1
BB500971,SwiftLogix,94.0,0.0,1
BB500972,SwiftLogix,92.0,143.0,3
BB500973,ZipEx,84.0,130.0,2
BB500974,ZipEx,72.0,0.0,1
BB500975,ZipEx,55.0,0.0,1
BB500976,SwiftLogix,59.0,0.0,2
BB500977,SwiftLogix,58.0,0.0,1
BB500978,BharatShip,88.0,136.0,2
BB500979,ZipEx,63.0,0.0,1
BB500980,ZipEx,61.0,0.0,1
BB500981,SwiftLogix,74.0,0.0,1
BB500982,SwiftLogix,60.0,0.0,1
BB500983,SwiftLogix,71.0,0.0,2
BB500984,BharatShip,92.0,0.0,2
BB500985,SwiftLogix,43.0,0.0,1
BB500986,ZipEx,55.0,0.0,0
BB500987,SwiftLogix,62.0,0.0,1
BB500988,BharatShip,97.0,0.0,1
BB500989,SwiftLogix,68.0,0.0,1
BB500990,ZipEx,72.0,0.0,1
BB500991,ZipEx,68.0,0.0,2
BB500992,BharatShip,124.0,0.0,1
BB500993,SwiftLogix,56.0,0.0,2
BB500994,SwiftLogix,107.0,0.0,2
BB500995,BharatShip,96.0,0.0,1
BB500996,ZipEx,61.0,0.0,1
BB500997,BharatShip,85.0,0.0,1
BB500998,SwiftLogix,97.0,0.0,1
BB500999,BharatShip,145.0,0.0,2
BB501000,SwiftLogix,122.0,0.0,1
BB501001,SwiftLogix,90.0,0.0,1
BB501002,SwiftLogix,75.0,0.0,1
BB501003,SwiftLogix,80.0,0.0,1
BB501004,SwiftLogix,52.0,0.0,1
BB501005,ZipEx,81.0,0.0,1
BB501006,ZipEx,56.0,0.0,1
BB501007,ZipEx,70.0,0.0,1
BB501008,ZipEx,94.0,0.0,1
BB501009,SwiftLogix,64.0,0.0,1
BB501010,SwiftLogix,81.0,0.0,1
BB501011,ZipEx,55.0,0.0,1
BB501012,BharatShip,98.0,152.0,3
BB501013,ZipEx,61.0,0.0,2
BB501014,ZipEx,67.0,0.0,1
BB501015,BharatShip,118.0,0.0,1
BB501016,SwiftLogix,61.0,0.0,2
BB501017,BharatShip,79.0,0.0,1
BB501018,BharatShip,58.0,0.0,1
BB501019,BharatShip,89.0,0.0,1
BB501020,ZipEx,57.0,0.0,1
BB501021,BharatShip,74.0,0.0,1
BB501022,ZipEx,55.0,0.0,0
BB501023,ZipEx,55.0,0.0,0
BB501024,BharatShip,95.0,147.0,2
BB501025,BharatShip,101.0,0.0,1
BB501026,SwiftLogix,53.0,0.0,1
BB501027,ZipEx,100.0,0.0,2
BB501028,SwiftLogix,56.0,0.0,2
BB501029,ZipEx,58.0,0.0,1
BB501030,BharatShip,100.0,155.0,2
BB501031,BharatShip,58.0,0.0,1
BB501032,BharatShip,100.0,0.0,1
BB501033,ZipEx,83.0,0.0,1
BB501034,BharatShip,123.0,0.0,1
BB501035,ZipEx,66.0,0.0,1
BB501036,ZipEx,59.0,0.0,1
BB501037,BharatShip,88.0,0.0,1
BB501038,BharatShip,137.0,212.0,3
BB501039,ZipEx,71.0,0.0,1
BB501040,BharatShip,65.0,0.0,1
BB501041,BharatShip,93.0,0.0,1
BB501042,ZipEx,77.0,0.0,1
BB501043,BharatShip,84.0,0.0,1
BB501044,ZipEx,102.0,0.0,1
BB501045,SwiftLogix,59.0,0.0,1
BB501046,BharatShip,91.0,0.0,2
BB501047,SwiftLogix,71.0,0.0,1
BB501048,SwiftLogix,62.0,0.0,1
BB501049,SwiftLogix,75.0,0.0,1
BB501050,BharatShip,97.0,0.0,1
BB501051,BharatShip,71.0,0.0,1
BB501052,SwiftLogix,48.0,0.0,1
BB501053,ZipEx,77.0,0.0,1
BB501054,BharatShip,79.0,122.0,3
BB501055,ZipEx,101.0,0.0,1
BB501056,ZipEx,58.0,0.0,1
BB501057,SwiftLogix,49.0,0.0,1
BB501058,SwiftLogix,49.0,0.0,1
BB501059,ZipEx,60.0,0.0,1
BB501060,SwiftLogix,61.0,0.0,1
BB501061,BharatShip,116.0,0.0,1
BB501062,BharatShip,124.0,0.0,1
BB501063,SwiftLogix,56.0,0.0,1
BB501064,SwiftLogix,79.0,0.0,1
BB501065,SwiftLogix,49.0,0.0,1
BB501066,BharatShip,95.0,0.0,1
BB501067,SwiftLogix,77.0,0.0,1
BB501068,SwiftLogix,54.0,0.0,1
BB501069,BharatShip,137.0,0.0,1
BB501070,SwiftLogix,58.0,90.0,3
BB501071,ZipEx,88.0,0.0,1
BB501072,ZipEx,56.0,0.0,1
BB501073,SwiftLogix,65.0,0.0,1
BB501074,ZipEx,95.0,0.0,1
BB501075,SwiftLogix,70.0,0.0,1
BB501076,BharatShip,83.0,0.0,1
BB501077,ZipEx,48.0,0.0,1
BB501078,BharatShip,107.0,0.0,1
BB501079,SwiftLogix,92.0,0.0,1
BB501080,SwiftLogix,54.0,0.0,2
BB501081,ZipEx,51.0,0.0,1
BB501082,ZipEx,55.0,0.0,1
BB501083,BharatShip,130.0,0.0,1
BB501084,ZipEx,55.0,0.0,0
BB501085,BharatShip,125.0,194.0,2
BB501086,SwiftLogix,64.0,0.0,1
BB501087,BharatShip,121.0,0.0,1
BB501088,SwiftLogix,65.0,0.0,1
BB501089,SwiftLogix,67.0,0.0,1
BB501090,BharatShip,127.0,197.0,3
BB501091,ZipEx,54.0,0.0,1
BB501092,ZipEx,67.0,0.0,1
BB501093,SwiftLogix,84.0,0.0,1
BB501094,SwiftLogix,66.0,0.0,1
BB501095,SwiftLogix,63.0,0.0,1
BB501096,SwiftLogix,68.0,105.0,2
BB501097,BharatShip,85.0,0.0,1
BB501098,BharatShip,63.0,0.0,1
BB501099,BharatShip,61.0,0.0,1
BB501100,ZipEx,68.0,0.0,1
BB501101,BharatShip,110.0,0.0,1
BB501102,BharatShip,67.0,0.0,1
BB501103,SwiftLogix,90.0,0.0,1
BB501104,SwiftLogix,73.0,0.0,2
BB501105,SwiftLogix,97.0,0.0,2
BB501106,SwiftLogix,80.0,124.0,3
BB501107,ZipEx,83.0,0.0,1
BB501108,SwiftLogix,66.0,0.0,1
BB501109,SwiftLogix,55.0,0.0,0
BB501110,BharatShip,89.0,0.0,1
BB501111,BharatShip,145.0,0.0,2
BB501112,ZipEx,65.0,0.0,1
BB501113,BharatShip,120.0,0.0,1
BB501114,BharatShip,85.0,0.0,1
BB501115,BharatShip,108.0,0.0,1
BB501116,BharatShip,121.0,0.0,1
BB501117,SwiftLogix,53.0,0.0,1
BB501118,BharatShip,79.0,0.0,1
BB501119,ZipEx,85.0,0.0,1
BB501120,SwiftLogix,65.0,0.0,1
BB501121,ZipEx,72.0,0.0,1
BB501122,ZipEx,89.0,0.0,1
BB501123,BharatShip,89.0,0.0,1
BB501124,ZipEx,49.0,0.0,1
BB501125,SwiftLogix,69.0,0.0,2
BB501126,SwiftLogix,66.0,0.0,1
BB501127,SwiftLogix,68.0,0.0,2
BB501128,SwiftLogix,77.0,0.0,1
BB501129,SwiftLogix,80.0,0.0,1
BB501130,SwiftLogix,73.0,0.0,2
BB501131,BharatShip,93.0,0.0,2
BB501132,ZipEx,85.0,0.0,1
BB501133,BharatShip,96.0,0.0,1
BB501134,SwiftLogix,60.0,0.0,1
BB501135,SwiftLogix,55.0,0.0,0
BB501136,SwiftLogix,58.0,0.0,1
BB501137,SwiftLogix,55.0,0.0,0
BB501138,ZipEx,76.0,0.0,1
BB501139,ZipEx,72.0,0.0,1
BB501140,BharatShip,128.0,0.0,1
BB501141,SwiftLogix,89.0,138.0,2
BB501142,SwiftLogix,56.0,87.0,3
BB501143,BharatShip,97.0,0.0,2
BB501144,SwiftLogix,70.0,0.0,1
BB501145,SwiftLogix,64.0,0.0,1
BB501146,ZipEx,102.0,0.0,1
BB501147,SwiftLogix,94.0,0.0,1
BB501148,BharatShip,55.0,0.0,2
BB501149,BharatShip,137.0,0.0,1
BB501150,SwiftLogix,88.0,136.0,3
BB501151,SwiftLogix,73.0,0.0,1
BB501152,SwiftLogix,102.0,0.0,1
BB501153,ZipEx,52.0,0.0,1
BB501154,ZipEx,70.0,0.0,2
BB501155,SwiftLogix,59.0,0.0,1
BB501156,ZipEx,54.0,0.0,1
BB501157,ZipEx,81.0,126.0,2
BB501158,BharatShip,56.0,0.0,1
BB501159,SwiftLogix,55.0,0.0,0
BB501160,SwiftLogix,81.0,0.0,1
BB501161,BharatShip,86.0,0.0,1
BB501162,SwiftLogix,62.0,0.0,1
BB501163,SwiftLogix,60.0,0.0,1
BB501164,ZipEx,103.0,0.0,2
BB501165,SwiftLogix,58.0,0.0,1
BB501166,SwiftLogix,59.0,0.0,2
BB501167,SwiftLogix,106.0,0.0,1
BB501168,ZipEx,67.0,0.0,2
BB501169,SwiftLogix,75.0,0.0,2
BB501170,BharatShip,86.0,0.0,1
BB501171,SwiftLogix,62.0,0.0,2
BB501172,SwiftLogix,64.0,0.0,1
BB501173,ZipEx,55.0,0.0,0
BB501174,SwiftLogix,60.0,0.0,1
BB501175,BharatShip,92.0,0.0,1
BB501176,SwiftLogix,52.0,0.0,1
BB501177,BharatShip,69.0,0.0,2
BB501178,SwiftLogix,48.0,0.0,1
BB501179,BharatShip,96.0,0.0,1
BB501180,ZipEx,58.0,0.0,1
BB501181,ZipEx,57.0,0.0,1
BB501182,ZipEx,80.0,0.0,1
BB501183,BharatShip,137.0,0.0,2
BB501184,ZipEx,84.0,0.0,1
BB501185,SwiftLogix,73.0,0.0,1
BB501186,SwiftLogix,59.0,0.0,2
BB501187,SwiftLogix,96.0,0.0,1
BB501188,SwiftLogix,75.0,0.0,1
BB501189,SwiftLogix,71.0,0.0,1
BB501190,SwiftLogix,60.0,0.0,1
BB501191,ZipEx,72.0,0.0,1
BB501192,ZipEx,66.0,0.0,1
BB501193,ZipEx,91.0,0.0,1
BB501194,ZipEx,108.0,0.0,1
BB501195,BharatShip,122.0,0.0,1
BB501196,BharatShip,101.0,0.0,1
BB501197,SwiftLogix,75.0,0.0,1
BB501198,ZipEx,67.0,0.0,1
BB501199,SwiftLogix,95.0,0.0,1
BB501200,SwiftLogix,62.0,0.0,1
BB501201,BharatShip,85.0,0.0,1
BB501202,SwiftLogix,56.0,0.0,1
BB501203,BharatShip,116.0,0.0,1
BB501204,SwiftLogix,85.0,0.0,1
BB501205,SwiftLogix,52.0,0.0,1
BB501206,SwiftLogix,75.0,0.0,1
BB501207,ZipEx,53.0,0.0,1
BB501208,ZipEx,85.0,0.0,1
BB501209,SwiftLogix,85.0,0.0,1
BB501210,ZipEx,108.0,0.0,1
BB501211,ZipEx,76.0,0.0,1
BB501212,SwiftLogix,57.0,0.0,1
BB501213,ZipEx,61.0,0.0,1
BB501214,SwiftLogix,70.0,0.0,2
BB501215,ZipEx,65.0,0.0,1
BB501216,SwiftLogix,64.0,0.0,1
BB501217,ZipEx,98.0,0.0,1
BB501218,SwiftLogix,86.0,0.0,1
BB501219,BharatShip,77.0,0.0,2
BB501220,BharatShip,60.0,0.0,2
BB501221,SwiftLogix,66.0,0.0,1
BB501222,SwiftLogix,61.0,0.0,1
BB501223,SwiftLogix,61.0,0.0,1
BB501224,SwiftLogix,61.0,0.0,1
BB501225,SwiftLogix,57.0,0.0,2
BB501226,SwiftLogix,52.0,0.0,2
BB501227,BharatShip,75.0,0.0,1
BB501228,BharatShip,74.0,0.0,1
BB501229,BharatShip,65.0,0.0,1
BB501230,BharatShip,96.0,0.0,1
BB501231,ZipEx,143.0,0.0,1
BB501232,SwiftLogix,61.0,0.0,1
BB501233,BharatShip,95.0,0.0,1
BB501234,BharatShip,111.0,0.0,1
BB501235,SwiftLogix,81.0,0.0,1
BB501236,SwiftLogix,100.0,0.0,1
BB501237,BharatShip,80.0,0.0,1
BB501238,ZipEx,65.0,0.0,1
BB501239,ZipEx,78.0,0.0,1
BB501240,ZipEx,52.0,0.0,1
BB501241,BharatShip,123.0,0.0,1
BB501242,SwiftLogix,63.0,0.0,1
BB501243,BharatShip,86.0,0.0,2
BB501244,SwiftLogix,77.0,0.0,1
BB501245,SwiftLogix,53.0,0.0,1
BB501246,ZipEx,72.0,0.0,1
BB501247,ZipEx,126.0,0.0,1
BB501248,ZipEx,68.0,0.0,1
BB501249,SwiftLogix,81.0,0.0,1
BB501250,SwiftLogix,65.0,0.0,1
BB501251,BharatShip,71.0,0.0,1
BB501252,BharatShip,65.0,0.0,1
BB501253,SwiftLogix,75.0,0.0,1
BB501254,ZipEx,66.0,0.0,1
BB501255,SwiftLogix,69.0,0.0,1
BB501256,ZipEx,54.0,84.0,2
BB501257,SwiftLogix,68.0,0.0,1
BB501258,ZipEx,55.0,0.0,1
BB501259,SwiftLogix,64.0,0.0,1
BB501260,BharatShip,67.0,0.0,1
BB501261,SwiftLogix,63.0,0.0,1
BB501262,SwiftLogix,54.0,0.0,1
BB501263,ZipEx,45.0,0.0,1
BB501264,BharatShip,85.0,0.0,1
BB501265,ZipEx,55.0,0.0,0
BB501266,ZipEx,58.0,0.0,1
BB501267,SwiftLogix,56.0,87.0,3
BB501268,BharatShip,129.0,0.0,1
BB501269,SwiftLogix,67.0,0.0,1
BB501270,SwiftLogix,63.0,0.0,1
BB501271,SwiftLogix,73.0,0.0,1
BB501272,SwiftLogix,66.0,0.0,1
BB501273,SwiftLogix,73.0,0.0,1
