order_id,customer_id,order_date,pincode,category,payment_mode,gross_order_value,discount_amount,delivery_fee_charged,product_cost,order_status
BB523410,C112848,2026-03-14,110631.0,Home Cleaning,COD,285.0,36.0,49.0,206.0,Delivered
BB534485,C108551,2025-08-13,110442.0,Baby Care,COD,840.0,112.0,0.0,525.0,Delivered
BB536386,C101137,2025-09-12,110484.0,Haircare,COD,813.0,155.0,0.0,374.0,Delivered
BB500279,C111257,2025-07-14,110617.0,Skincare,COD,1013.0,11.0,0.0,463.0,Delivered
BB526189,C106313,2025-07-25,110442.0,Skincare,Prepaid,608.0,149.0,49.0,289.0,Delivered
BB531759,C104770,2025-07-10,110400.0,Home Cleaning,COD,376.0,78.0,49.0,278.0,Delivered
BB502543,C110520,2026-03-02,110771.0,Baby Care,COD,1162.0,153.0,0.0,692.0,Delivered
BB509187,C108310,2026-01-13,110386.0,Home Cleaning,COD,506.0,19.0,49.0,369.0,Delivered
BB532782,C101302,2025-12-16,110218.0,Home Cleaning,Prepaid,649.0,38.0,0.0,447.0,Delivered
BB530881,C102595,2025-04-10,110743.0,Home Cleaning,COD,855.0,125.0,0.0,573.0,Delivered
BB501994,C100882,2026-01-24,110491.0,Haircare,COD,392.0,4.0,49.0,200.0,RTO
BB500421,C110558,2025-11-10,110624.0,Baby Care,Prepaid,680.0,89.0,0.0,450.0,Delivered
BB501338,C107943,2025-07-17,110183.0,Home Cleaning,COD,241.0,24.0,49.0,167.0,Delivered
BB505821,C112123,2025-09-24,110127.0,Home Cleaning,Prepaid,610.0,16.0,0.0,453.0,Delivered
BB511953,C100855,2026-03-04,110533.0,Home Cleaning,COD,401.0,101.0,49.0,261.0,Delivered
BB537755,C111942,2025-05-10,110190.0,Household Staples,COD,745.0,37.0,0.0,623.0,Delivered
BB507757,C115840,2025-07-04,110414.0,Household Staples,COD,764.0,249.0,0.0,587.0,Delivered
BB513498,C105714,2026-01-05,110827.0,Haircare,COD,807.0,49.0,0.0,441.0,Delivered
BB535773,C103477,2025-09-23,110036.0,Baby Care,Prepaid,638.0,43.0,0.0,374.0,Delivered
BB505980,C115606,2025-10-08,110239.0,Skincare,COD,707.0,67.0,0.0,269.0,Delivered
BB537496,C110320,2025-08-20,110715.0,Household Staples,COD,526.0,16.0,0.0,422.0,Delivered
BB535851,C112137,2025-11-28,110610.0,Baby Care,Prepaid,1022.0,178.0,0.0,637.0,Delivered
BB519943,C110144,2026-01-04,110085.0,Haircare,Prepaid,691.0,49.0,0.0,400.0,Delivered
BB537382,C102400,2025-04-30,110673.0,Baby Care,COD,1620.0,354.0,0.0,1013.0,Delivered
BB508606,C111106,2025-12-30,110134.0,Skincare,COD,1037.0,105.0,0.0,454.0,Delivered
BB505394,C103469,2025-07-10,110302.0,Household Staples,COD,957.0,73.0,0.0,817.0,Cancelled
BB523436,C104511,2025-04-08,110603.0,Baby Care,COD,840.0,123.0,0.0,510.0,Delivered
BB513807,C109243,02-07-2025,110666.0,Household Staples,Prepaid,558.0,119.0,49.0,441.0,Delivered
BB514303,C106212,2025-09-01,110673.0,Home Cleaning,COD,528.0,121.0,49.0,394.0,Delivered
BB532629,C115981,2025-11-15,110729.0,Skincare,COD,672.0,84.0,0.0,324.0,Delivered
BB509269,C104904,2025-11-13,110750.0,Haircare,COD,1110.0,37.0,0.0,502.0,Delivered
BB520753,C115306,2025-06-21,110162.0,Skincare,COD,528.0,120.0,49.0,256.0,Delivered
BB534936,C107008,2026-03-05,110120.0,Baby Care,COD,513.0,38.0,49.0,305.0,Delivered
BB525858,C105097,2025-07-02,110491.0,Haircare,COD,720.0,125.0,0.0,365.0,Delivered
BB500939,C110044,2025-08-15,110582.0,Household Staples,Prepaid,166.0,17.0,49.0,138.0,Delivered
BB517329,C104954,2025-06-24,110155.0,Haircare,COD,611.0,114.0,49.0,337.0,Delivered
BB516443,C105027,2025-10-06,110155.0,Household Staples,Prepaid,946.0,129.0,0.0,793.0,Delivered
BB508855,C113627,2025-11-04,110204.0,Skincare,Prepaid,1011.0,258.0,0.0,478.0,Delivered
BB505675,C114759,2025-07-22,110330.0,Household Staples,COD,381.0,63.0,49.0,305.0,Delivered
BB500397,C102809,2025-11-03,,Home Cleaning,Prepaid,149.0,25.0,49.0,113.0,Delivered
BB509507,C114697,2025-07-23,110603.0,Haircare,COD,730.0,114.0,0.0,394.0,Delivered
BB516870,C112850,17-08-2025,110211.0,Skincare,Prepaid,237.0,53.0,49.0,118.0,Delivered
BB525686,C110993,2025-04-04,110456.0,Skincare,COD,582.0,36.0,0.0,285.0,RTO
BB509393,C103422,2025-12-17,110729.0,Baby Care,Prepaid,564.0,98.0,49.0,371.0,Delivered
BB522766,C100101,2025-08-18,110015.0,Home Cleaning,COD,515.0,43.0,49.0,347.0,Delivered
BB505947,C108797,2025-08-22,110680.0,Haircare,COD,860.0,107.0,0.0,440.0,Delivered
BB511468,C113783,2025-05-17,110568.0,Haircare,COD,633.0,58.0,0.0,337.0,RTO
BB515507,C106758,01-08-2025,110792.0,Haircare,COD,540.0,179.0,49.0,283.0,Delivered
BB515565,C103645,2026-02-17,110106.0,Haircare,Prepaid,343.0,67.0,49.0,166.0,Delivered
BB533319,C114957,2025-04-06,110519.0,Haircare,COD,149.0,10.0,49.0,81.0,Delivered
BB516270,C105879,2026-03-19,110260.0,Baby Care,Prepaid,1116.0,103.0,0.0,645.0,Delivered
BB521201,C115787,2025-07-26,110323.0,Skincare,Prepaid,598.0,22.0,0.0,276.0,Delivered
BB521501,C101685,2025-10-16,110260.0,Skincare,COD,694.0,14.0,0.0,263.0,Delivered
BB535565,C107923,2025-11-26,110428.0,Haircare,COD,542.0,70.0,49.0,300.0,Delivered
BB528604,C112046,2026-01-09,110596.0,Skincare,COD,1025.0,59.0,0.0,490.0,RTO
BB515757,C110536,2025-06-03,110477.0,Baby Care,COD,806.0,180.0,0.0,518.0,Delivered
BB514838,C115354,2025-11-24,110652.0,Baby Care,Prepaid,1138.0,270.0,0.0,687.0,Delivered
BB518404,C113223,2026-01-08,110638.0,Skincare,COD,766.0,120.0,0.0,317.0,RTO
BB515798,C112103,2026-01-09,110029.0,Baby Care,COD,302.0,42.0,49.0,175.0,RTO
BB502368,C108509,2026-01-16,110729.0,Home Cleaning,COD,609.0,38.0,0.0,431.0,Delivered
BB535173,C105372,2025-10-21,110057.0,Home Cleaning,COD,511.0,80.0,49.0,387.0,Delivered
BB527917,C100712,2025-12-08,110316.0,Baby Care,Prepaid,929.0,106.0,0.0,575.0,Delivered
BB511983,C113048,2025-09-15,110638.0,Household Staples,COD,327.0,11.0,49.0,277.0,Delivered
BB512486,C110938,2026-02-23,110141.0,Household Staples,Prepaid,720.0,126.0,0.0,531.0,Delivered
BB501557,C107485,2026-03-14,110617.0,Haircare,COD,298.0,118.0,49.0,136.0,Delivered
BB505652,C114311,2025-07-28,110442.0,Household Staples,COD,271.0,15.0,49.0,235.0,Delivered
BB501680,C104266,2025-05-14,110456.0,Haircare,Prepaid,333.0,32.0,49.0,172.0,Delivered
BB512592,C102687,2026-02-23,110071.0,Skincare,Prepaid,896.0,75.0,0.0,412.0,Delivered
BB506163,C111947,2025-09-17,110624.0,Household Staples,Prepaid,233.0,43.0,49.0,179.0,Delivered
BB523126,C106283,2025-06-28,110365.0,Household Staples,Prepaid,446.0,57.0,49.0,355.0,Delivered
BB517913,C109809,2025-07-06,110484.0,Skincare,COD,497.0,15.0,49.0,200.0,Delivered
BB513995,C107054,2025-10-27,110428.0,Skincare,Prepaid,499.0,15.0,49.0,207.0,Delivered
BB518353,C107089,2025-07-08,110260.0,Home Cleaning,COD,633.0,37.0,0.0,444.0,Delivered
BB508887,C110344,2025-08-26,110197.0,Haircare,COD,694.0,146.0,0.0,346.0,Delivered
BB509651,C103834,2025-09-04,110022.0,Home Cleaning,COD,531.0,90.0,49.0,359.0,Delivered
BB539374,C106920,2025-07-17,110015.0,Baby Care,Prepaid,818.0,46.0,0.0,538.0,Delivered
BB513658,C115881,2026-01-03,110372.0,Skincare,Prepaid,967.0,92.0,0.0,449.0,Delivered
BB502195,C103204,2025-09-08,110134.0,Skincare,Prepaid,895.0,65.0,0.0,452.0,Delivered
BB539475,C108932,15-12-2025,110736.0,Skincare,COD,1214.0,429.0,0.0,632.0,Delivered
BB500655,C103477,2025-08-18,110127.0,Household Staples,COD,499.0,46.0,49.0,394.0,Delivered
BB535405,C115608,2026-01-30,110232.0,Home Cleaning,Prepaid,377.0,78.0,49.0,265.0,Delivered
BB509748,C108646,2025-12-08,110638.0,Home Cleaning,COD,559.0,114.0,49.0,414.0,Delivered
BB508939,C107108,2025-08-15,110701.0,Skincare,COD,808.0,105.0,0.0,323.0,Delivered
BB529072,C105820,2025-09-03,110799.0,Home Cleaning,COD,276.0,23.0,49.0,186.0,RTO
BB516696,C110438,2025-07-02,110232.0,Skincare,COD,692.0,96.0,0.0,307.0,Delivered
BB533879,C112926,2025-11-22,110834.0,Home Cleaning,COD,360.0,103.0,49.0,263.0,RTO
BB518624,C105877,2026-01-27,110414.0,Household Staples,Prepaid,479.0,40.0,49.0,381.0,Delivered
BB532559,C101290,2025-07-23,110729.0,Home Cleaning,COD,248.0,47.0,49.0,168.0,Delivered
BB501544,C113606,2025-11-18,110057.0,Baby Care,COD,1118.0,121.0,0.0,687.0,RTO
BB528133,C103847,27-10-2025,110442.0,Household Staples,Prepaid,163.0,32.0,49.0,141.0,Delivered
BB533108,C105162,2026-01-09,110106.0,Skincare,COD,721.0,85.0,0.0,300.0,Delivered
BB511625,C108285,2025-11-06,110239.0,Haircare,COD,469.0,15.0,49.0,243.0,Delivered
BB507849,C111846,2026-02-01,110106.0,Skincare,COD,1324.0,466.0,0.0,635.0,Delivered
BB532080,C101540,2026-03-20,110302.0,Baby Care,Prepaid,1141.0,28.0,0.0,724.0,Cancelled
BB502907,C105867,2025-07-02,110827.0,Haircare,COD,710.0,30.0,0.0,398.0,Delivered
BB500184,C101939,2025-06-04,110015.0,Household Staples,Prepaid,229.0,33.0,49.0,191.0,Delivered
BB535540,C110491,2025-11-15,110554.0,Home Cleaning,Prepaid,386.0,24.0,49.0,273.0,Cancelled
BB505614,C115789,2025-10-15,110526.0,Baby Care,Prepaid,528.0,103.0,49.0,334.0,Delivered
BB532518,C104629,2025-08-10,110393.0,Household Staples,Prepaid,359.0,24.0,49.0,286.0,RTO
BB511338,C109871,2025-12-03,110624.0,Haircare,COD,1193.0,131.0,0.0,557.0,Delivered
BB537560,C114928,2025-08-31,110113.0,Home Cleaning,COD,363.0,61.0,49.0,245.0,RTO
BB501958,C104873,2025-10-20,110435.0,Home Cleaning,Prepaid,689.0,106.0,0.0,498.0,Delivered
BB531415,C109084,2026-01-16,110603.0,Household Staples,Prepaid,498.0,151.0,49.0,366.0,Cancelled
BB504740,C100961,2025-11-11,110155.0,Baby Care,Prepaid,863.0,125.0,0.0,586.0,Delivered
BB517637,C113122,2025-10-18,110624.0,Household Staples,Prepaid,339.0,30.0,49.0,250.0,Delivered
BB531061,C113812,2026-03-26,110134.0,Skincare,COD,809.0,77.0,0.0,358.0,Delivered
BB512574,C100540,2025-10-20,110008.0,Haircare,Prepaid,940.0,190.0,0.0,468.0,Delivered
BB510622,C105120,2026-03-13,110036.0,Skincare,COD,922.0,23.0,0.0,452.0,Delivered
BB537055,C108537,2025-12-10,110148.0,Home Cleaning,Prepaid,880.0,55.0,0.0,598.0,Delivered
BB518712,C104258,2025-06-03,110183.0,Haircare,COD,506.0,83.0,49.0,300.0,Delivered
BB518668,C111850,2025-04-17,110008.0,Skincare,Prepaid,1035.0,187.0,0.0,448.0,Delivered
BB511656,C102326,2025-06-30,110260.0,Home Cleaning,COD,680.0,111.0,0.0,500.0,Delivered
BB509178,C109621,2025-12-06,110547.0,Skincare,COD,665.0,66.0,0.0,309.0,RTO
BB536435,C111622,2025-11-09,110078.0,Baby Care,Prepaid,974.0,10.0,0.0,584.0,Delivered
BB530895,C111628,2025-10-22,110071.0,Haircare,COD,750.0,136.0,0.0,367.0,Delivered
BB535348,C115294,2025-05-06,110729.0,Home Cleaning,COD,899.0,8.0,0.0,698.0,RTO
BB535279,C109785,2025-06-06,110484.0,Home Cleaning,COD,149.0,8.0,49.0,98.0,Delivered
BB503149,C113022,2025-05-19,110624.0,Home Cleaning,Prepaid,677.0,32.0,0.0,542.0,Delivered
BB509775,C109890,2025-09-26,110491.0,Skincare,COD,944.0,17.0,0.0,417.0,Delivered
BB526517,C100125,2025-11-26,110575.0,Home Cleaning,Prepaid,907.0,86.0,0.0,641.0,Delivered
BB513656,C115907,2025-11-21,110099.0,Haircare,COD,522.0,91.0,49.0,261.0,Delivered
BB535286,C108823,2026-03-02,110232.0,Skincare,Prepaid,974.0,100.0,0.0,470.0,Delivered
BB530385,C114927,2025-12-02,110624.0,Household Staples,COD,845.0,132.0,0.0,665.0,Delivered
BB502638,C114297,2025-06-13,110841.0,Skincare,COD,1442.0,105.0,0.0,673.0,Delivered
BB505187,C101167,2025-08-30,110134.0,Haircare,COD,613.0,43.0,0.0,302.0,Delivered
BB526166,C106297,2025-12-10,110498.0,Baby Care,COD,1021.0,151.0,0.0,666.0,Delivered
BB501912,C104264,2025-06-04,110078.0,Haircare,Prepaid,647.0,47.0,0.0,334.0,Delivered
BB533636,C110406,2025-07-30,110631.0,Household Staples,Prepaid,617.0,69.0,0.0,502.0,Delivered
BB531771,C115264,2025-10-30,110449.0,Haircare,Prepaid,567.0,38.0,0.0,282.0,Delivered
BB506517,C112715,11-08-2025,110253.0,Baby Care,Prepaid,1107.0,20.0,0.0,645.0,Delivered
BB502961,C101162,2025-08-07,110295.0,Household Staples,Prepaid,154.0,28.0,49.0,128.0,Cancelled
BB517313,C112948,2026-03-06,110463.0,Home Cleaning,Prepaid,381.0,59.0,49.0,281.0,Delivered
BB503468,C108713,2025-07-31,110127.0,Skincare,COD,1215.0,356.0,0.0,519.0,Delivered
BB531678,C100024,2025-06-29,110456.0,Baby Care,Prepaid,932.0,151.0,0.0,612.0,Delivered
BB509793,C112693,2025-04-09,110092.0,Baby Care,COD,831.0,193.0,0.0,452.0,Delivered
BB529234,C109972,2025-09-07,110274.0,Home Cleaning,Prepaid,435.0,24.0,49.0,306.0,Delivered
BB514516,C111798,2025-08-01,110358.0,Home Cleaning,Prepaid,515.0,153.0,49.0,371.0,Delivered
BB517557,C103951,2026-02-25,110428.0,Home Cleaning,COD,459.0,36.0,49.0,317.0,Delivered
BB523629,C114988,2025-12-26,110582.0,Skincare,Prepaid,704.0,28.0,0.0,292.0,Delivered
BB510155,C109821,2025-10-21,110582.0,Haircare,COD,751.0,195.0,0.0,369.0,Delivered
BB532888,C104780,2025-10-19,110218.0,Skincare,Prepaid,308.0,61.0,49.0,154.0,Delivered
BB527753,C112544,2025-11-04,110827.0,Skincare,COD,579.0,31.0,0.0,260.0,Delivered
BB505233,C107461,2026-01-26,110582.0,Baby Care,COD,816.0,221.0,0.0,490.0,Delivered
BB534456,C112299,2025-09-21,110001.0,Baby Care,Prepaid,988.0,93.0,0.0,653.0,Delivered
BB508961,C104341,2025-08-21,110652.0,Home Cleaning,COD,430.0,33.0,49.0,302.0,Delivered
BB539303,C104772,2026-03-20,110043.0,Skincare,Prepaid,554.0,82.0,49.0,241.0,Delivered
BB525929,C105111,15-06-2025,110435.0,Haircare,COD,855.0,208.0,0.0,406.0,Delivered
BB533194,C106770,21-02-2026,110365.0,Baby Care,COD,1215.0,69.0,0.0,800.0,Delivered
BB509370,C113000,2025-10-16,110344.0,Skincare,COD,641.0,89.0,0.0,270.0,Delivered
BB503912,C112940,2025-05-15,110372.0,Skincare,COD,863.0,114.0,0.0,390.0,Delivered
BB530099,C114092,2025-09-03,110589.0,Household Staples,COD,392.0,42.0,49.0,300.0,Delivered
BB519884,C113233,2025-11-14,110071.0,Skincare,Prepaid,909.0,202.0,0.0,416.0,Delivered
BB517071,C113869,2026-03-18,110428.0,Home Cleaning,Prepaid,149.0,24.0,49.0,110.0,Delivered
BB536156,C101610,2026-02-10,110148.0,Home Cleaning,COD,718.0,41.0,0.0,539.0,Delivered
BB512685,C108307,2025-05-12,110386.0,Home Cleaning,Prepaid,758.0,199.0,0.0,561.0,Delivered
BB536062,C104483,2025-12-28,110722.0,Home Cleaning,COD,633.0,33.0,0.0,474.0,Delivered
BB520345,C109510,2025-11-09,110365.0,Skincare,Prepaid,1148.0,91.0,0.0,536.0,Delivered
BB505557,C113434,2026-03-03,110470.0,Home Cleaning,Prepaid,743.0,25.0,0.0,512.0,Delivered
BB519535,C102514,2026-02-24,110715.0,Skincare,COD,272.0,27.0,49.0,126.0,Delivered
BB535413,C107333,2025-06-04,110253.0,Baby Care,Prepaid,949.0,199.0,0.0,606.0,Delivered
BB518009,C103325,2025-07-19,110624.0,Skincare,COD,714.0,114.0,0.0,324.0,Delivered
BB525942,C109374,2025-12-23,110113.0,Home Cleaning,Prepaid,667.0,45.0,0.0,509.0,Delivered
BB502286,C101664,30-05-2025,110638.0,Home Cleaning,COD,576.0,155.0,49.0,451.0,Delivered
BB517720,C109581,2025-07-26,110379.0,Household Staples,COD,149.0,9.0,49.0,124.0,Delivered
BB505718,C104471,2025-04-06,110113.0,Haircare,Prepaid,327.0,7.0,49.0,168.0,Delivered
BB507621,C100491,2025-04-08,110687.0,Skincare,Prepaid,512.0,32.0,49.0,207.0,Delivered
BB506604,C107216,2025-05-01,110470.0,Skincare,COD,682.0,86.0,0.0,358.0,Delivered
BB503011,C100230,2025-11-22,110309.0,Household Staples,Prepaid,422.0,60.0,49.0,323.0,Delivered
BB535275,C107689,2025-06-26,110750.0,Baby Care,COD,952.0,83.0,0.0,584.0,Delivered
BB502886,C113021,2025-04-18,110603.0,Home Cleaning,COD,945.0,142.0,0.0,689.0,Delivered
BB510550,C107046,2025-11-14,110526.0,Household Staples,Prepaid,399.0,43.0,49.0,353.0,Delivered
BB512745,C114320,2026-03-02,110694.0,Household Staples,COD,294.0,58.0,49.0,233.0,Delivered
BB506693,C111890,2025-09-01,110008.0,Household Staples,Prepaid,580.0,107.0,49.0,474.0,Delivered
BB530086,C115701,2026-02-01,110414.0,Baby Care,COD,774.0,78.0,0.0,505.0,Delivered
BB538269,C111951,2025-04-23,110603.0,Haircare,COD,364.0,46.0,49.0,193.0,Delivered
BB537338,C113553,2025-05-14,110113.0,Household Staples,COD,744.0,63.0,0.0,605.0,Delivered
BB516074,C106397,2025-08-06,110190.0,Home Cleaning,COD,736.0,61.0,0.0,539.0,Delivered
BB539298,C107900,2025-06-16,110652.0,Household Staples,Prepaid,423.0,63.0,49.0,346.0,Delivered
BB502753,C104391,2025-04-29,110386.0,Household Staples,Prepaid,402.0,18.0,49.0,308.0,Delivered
BB530218,C105470,2026-01-21,110547.0,Haircare,COD,693.0,73.0,0.0,367.0,Delivered
BB515466,C114222,2025-11-08,110477.0,Haircare,COD,669.0,58.0,0.0,339.0,Delivered
BB509774,C100366,2025-10-30,110498.0,Home Cleaning,COD,669.0,46.0,0.0,446.0,Delivered
BB515020,C100655,2025-11-04,110239.0,Household Staples,Prepaid,436.0,11.0,49.0,373.0,Delivered
BB535024,C113544,2025-06-03,110197.0,Haircare,COD,349.0,19.0,49.0,180.0,Delivered
BB518354,C109267,2025-07-18,110141.0,Skincare,Prepaid,281.0,62.0,49.0,117.0,Delivered
BB525852,C103832,2026-02-26,110162.0,Skincare,COD,827.0,50.0,0.0,372.0,Delivered
BB536978,C107670,2025-08-14,110764.0,Home Cleaning,Prepaid,487.0,59.0,49.0,352.0,Delivered
BB515531,C103585,2026-03-29,110218.0,Household Staples,Prepaid,637.0,51.0,0.0,524.0,Delivered
BB526784,C106073,2025-06-13,110036.0,Home Cleaning,COD,707.0,33.0,0.0,456.0,Delivered
BB520955,C113674,2026-01-06,110701.0,Baby Care,COD,848.0,64.0,0.0,536.0,Delivered
BB514462,C110893,2025-06-13,110169.0,Home Cleaning,COD,583.0,62.0,0.0,398.0,Delivered
BB520681,C106297,2025-10-22,110309.0,Household Staples,COD,270.0,17.0,49.0,220.0,Delivered
BB526849,C103627,2025-07-17,110022.0,Haircare,Prepaid,626.0,20.0,0.0,331.0,Delivered
BB510514,C100726,2026-03-19,110750.0,Skincare,COD,328.0,46.0,49.0,140.0,Delivered
BB500177,C104245,2026-01-16,110211.0,Home Cleaning,Prepaid,559.0,5.0,0.0,395.0,Delivered
BB519809,C106390,2025-07-06,110813.0,Haircare,COD,440.0,10.0,49.0,217.0,Delivered
BB511399,C111036,2025-05-12,110645.0,Haircare,Prepaid,149.0,10.0,49.0,76.0,Delivered
BB521337,C109844,2026-01-17,110575.0,Haircare,COD,837.0,115.0,0.0,421.0,Delivered
BB508969,C113552,2026-02-15,110841.0,Home Cleaning,COD,259.0,32.0,49.0,174.0,Delivered
BB520256,C112480,2025-04-08,110337.0,Baby Care,COD,742.0,168.0,0.0,425.0,Delivered
BB513100,C112154,2025-12-18,110365.0,Household Staples,Prepaid,544.0,20.0,0.0,468.0,Delivered
BB528861,C105563,2026-01-19,110680.0,Haircare,COD,865.0,34.0,0.0,524.0,Delivered
BB519226,C112254,2025-05-24,110099.0,Household Staples,Prepaid,365.0,53.0,49.0,283.0,Delivered
BB522067,C104501,2025-10-13,110204.0,Household Staples,COD,717.0,155.0,0.0,574.0,Delivered
BB523245,C114063,2025-06-20,110596.0,Home Cleaning,COD,634.0,64.0,0.0,395.0,Cancelled
BB511453,C102345,2026-01-27,110372.0,Baby Care,Prepaid,1308.0,307.0,0.0,731.0,Delivered
BB506092,C107410,2025-05-15,110043.0,Household Staples,Prepaid,526.0,10.0,0.0,407.0,Delivered
BB517561,C102545,2025-07-20,110582.0,Haircare,COD,681.0,35.0,0.0,353.0,Delivered
BB519380,C110083,2025-04-20,110491.0,Baby Care,COD,1325.0,55.0,0.0,874.0,Delivered
BB512854,C115283,2025-07-28,110344.0,Household Staples,Prepaid,303.0,6.0,49.0,250.0,Delivered
BB509039,C105730,2025-11-02,110211.0,Home Cleaning,COD,725.0,68.0,0.0,553.0,Delivered
BB538119,C115098,2025-07-07,110778.0,Haircare,Prepaid,689.0,38.0,0.0,338.0,Delivered
BB528742,C105775,2026-01-17,110190.0,Haircare,Prepaid,411.0,82.0,49.0,195.0,Delivered
BB531967,C102827,2025-04-05,110617.0,Home Cleaning,COD,424.0,98.0,49.0,301.0,Delivered
BB502335,C114694,2026-03-03,110827.0,Household Staples,COD,458.0,67.0,49.0,367.0,Delivered
BB530105,C100739,2026-03-08,110008.0,Haircare,Prepaid,608.0,84.0,0.0,349.0,Delivered
BB529342,C115753,2025-08-01,110120.0,Skincare,COD,714.0,85.0,0.0,302.0,Delivered
BB534721,C114713,2025-06-30,110309.0,Home Cleaning,COD,583.0,51.0,0.0,416.0,RTO
BB502518,C105222,2025-05-02,110617.0,Home Cleaning,COD,646.0,56.0,0.0,481.0,Delivered
BB510515,C102170,2025-10-23,110225.0,Skincare,Prepaid,831.0,98.0,0.0,381.0,Delivered
BB506626,C109232,2025-12-04,110757.0,Household Staples,COD,718.0,21.0,0.0,578.0,Delivered
BB501625,C109837,2025-12-14,110519.0,Household Staples,COD,571.0,55.0,0.0,475.0,Delivered
BB515764,C113379,2025-09-16,110253.0,Home Cleaning,Prepaid,438.0,102.0,49.0,318.0,Delivered
BB528608,C111350,2025-09-09,110470.0,Haircare,Prepaid,968.0,52.0,0.0,482.0,Delivered
BB524182,C106953,2025-08-14,110309.0,Household Staples,Prepaid,354.0,13.0,49.0,284.0,Delivered
BB524010,C101480,2025-10-22,110603.0,Skincare,COD,776.0,204.0,0.0,389.0,Delivered
BB531615,C115399,2026-01-01,110183.0,Home Cleaning,Prepaid,451.0,62.0,49.0,336.0,Delivered
BB527193,C113753,2025-11-25,110414.0,Haircare,Prepaid,582.0,66.0,0.0,324.0,Delivered
BB524734,C106341,2026-03-31,110372.0,Home Cleaning,Prepaid,491.0,8.0,49.0,366.0,Delivered
BB506612,C102221,2026-03-14,110183.0,Home Cleaning,Prepaid,573.0,34.0,0.0,388.0,Delivered
BB514974,C108744,2025-06-09,110477.0,Household Staples,COD,488.0,47.0,49.0,388.0,Delivered
BB500632,C110183,2025-04-29,110484.0,Baby Care,COD,1008.0,41.0,0.0,666.0,Delivered
BB503027,C105199,2025-11-08,110428.0,Skincare,COD,691.0,92.0,0.0,307.0,Delivered
BB537019,C110613,2026-01-12,110505.0,Skincare,COD,964.0,24.0,0.0,430.0,Delivered
BB528213,C103103,2025-09-11,110365.0,Haircare,COD,1051.0,245.0,0.0,500.0,RTO
BB519634,C111171,2026-02-18,110274.0,Haircare,COD,1080.0,38.0,0.0,573.0,Delivered
BB538196,C106710,2025-05-22,110617.0,Household Staples,COD,516.0,46.0,49.0,412.0,RTO
BB518375,C108460,2025-12-27,110274.0,Haircare,COD,481.0,73.0,49.0,238.0,Delivered
BB532900,C104110,2025-04-02,110757.0,Haircare,COD,840.0,36.0,0.0,398.0,Delivered
BB529245,C106356,2025-12-20,110134.0,Baby Care,COD,384.0,76.0,49.0,253.0,Delivered
BB524389,C105104,08-06-2025,110134.0,Home Cleaning,COD,729.0,63.0,0.0,503.0,Delivered
BB509477,C103477,2025-10-21,110568.0,Household Staples,COD,633.0,32.0,0.0,477.0,Delivered
BB537124,C108477,2025-07-15,110057.0,Baby Care,Prepaid,958.0,73.0,0.0,581.0,Delivered
BB523222,C104150,2025-08-18,110036.0,Household Staples,Prepaid,596.0,67.0,0.0,504.0,Delivered
BB525701,C103676,2025-10-22,110085.0,Haircare,COD,519.0,13.0,0.0,260.0,Delivered
BB511659,C100835,2025-07-12,110827.0,Household Staples,COD,311.0,21.0,49.0,232.0,Delivered
BB511401,C114769,2025-11-16,110204.0,Haircare,Prepaid,405.0,47.0,49.0,231.0,Delivered
BB519021,C109421,2025-10-07,110456.0,Household Staples,COD,284.0,36.0,49.0,241.0,Delivered
BB514534,C113416,2025-11-25,110498.0,Household Staples,COD,391.0,10.0,49.0,334.0,Delivered
BB533764,C105944,2025-06-28,110379.0,Home Cleaning,COD,601.0,111.0,49.0,427.0,Delivered
BB532673,C101111,2025-09-22,110575.0,Household Staples,COD,345.0,52.0,49.0,300.0,Delivered
BB514208,C102330,2025-04-30,,Skincare,COD,963.0,61.0,0.0,489.0,Delivered
BB512321,C110994,2025-04-19,110057.0,Household Staples,Prepaid,569.0,74.0,49.0,488.0,Delivered
BB538462,C102629,2025-12-12,110547.0,Home Cleaning,Prepaid,363.0,32.0,49.0,271.0,Delivered
BB514206,C114936,2025-10-06,110638.0,Home Cleaning,COD,571.0,127.0,49.0,448.0,Delivered
BB519890,C115773,2025-10-06,110393.0,Household Staples,COD,562.0,86.0,49.0,448.0,RTO
