order_id,order_date,customer_id,city,state,zone,pincode,category,payment_mode,courier_partner,acquisition_channel,order_status,gross_order_value,discount_amount,delivery_fee_charged,product_cost,forward_shipping_cost,rto_shipping_cost,net_order_value,net_revenue,delivery_revenue,cogs_effective,shipping_cost,payment_cost,contribution_margin,is_loss,value_band
BB523337,2025-08-25,C110927,Hyderabad,Telangana,Metro,110316,Haircare,COD,SwiftLogix,Organic,Delivered,641.0,141.0,0.0,284.0,54.0,0.0,500.0,500.0,0.0,284.0,54.0,25.0,137.0,False,500-699
BB502256,2025-07-03,C101316,Bhagalpur,Bihar,Tier3,110841,Home Cleaning,COD,BharatShip,Meta Ads,Delivered,602.0,138.0,49.0,441.0,124.0,0.0,464.0,464.0,49.0,441.0,124.0,25.0,-77.0,True,300-499
BB531041,2026-01-15,C115351,Mumbai,Maharashtra,Metro,110155,Household Staples,Prepaid,ZipEx,Meta Ads,Delivered,229.0,36.0,49.0,197.0,61.0,0.0,193.0,193.0,49.0,197.0,61.0,4.84,-20.84,True,Under 300
BB503902,2026-02-11,C109027,Guwahati,Assam,Tier3,110673,Haircare,COD,BharatShip,Influencer,Delivered,401.0,53.0,49.0,186.0,118.0,0.0,348.0,348.0,49.0,186.0,118.0,25.0,68.0,False,300-499
BB509715,2025-11-16,C115782,Pune,Maharashtra,Tier2,110435,Home Cleaning,COD,SwiftLogix,Organic,Delivered,573.0,46.0,0.0,384.0,73.0,0.0,527.0,527.0,0.0,384.0,73.0,25.0,45.0,False,500-699
BB525188,2025-06-29,C112985,Jaipur,Rajasthan,Tier2,110505,Household Staples,COD,ZipEx,Google Ads,Delivered,381.0,27.0,49.0,331.0,90.0,0.0,354.0,354.0,49.0,331.0,90.0,25.0,-43.0,True,300-499
BB515748,2025-11-17,C108596,Pune,Maharashtra,Tier2,110463,Skincare,COD,BharatShip,Organic,Delivered,1322.0,135.0,0.0,578.0,80.0,0.0,1187.0,1187.0,0.0,578.0,80.0,25.0,504.0,False,1000+
BB526571,2026-02-25,C109960,Hyderabad,Telangana,Metro,110330,Baby Care,Prepaid,ZipEx,Influencer,Delivered,755.0,159.0,0.0,454.0,73.0,0.0,596.0,596.0,0.0,454.0,73.0,11.92,57.08,False,500-699
BB539784,2025-09-18,C100109,Indore,Madhya Pradesh,Tier2,110652,Home Cleaning,Prepaid,ZipEx,Organic,Delivered,667.0,64.0,0.0,519.0,97.0,0.0,603.0,603.0,0.0,519.0,97.0,12.06,-25.06,True,500-699
BB539728,2025-04-01,C100754,Kochi,Kerala,Tier2,110575,Household Staples,COD,SwiftLogix,Influencer,Delivered,305.0,9.0,49.0,260.0,90.0,0.0,296.0,296.0,49.0,260.0,90.0,25.0,-30.0,True,Under 300
BB517620,2025-05-07,C106264,Bengaluru,Karnataka,Metro,110071,Baby Care,COD,SwiftLogix,Google Ads,Delivered,796.0,115.0,0.0,472.0,74.0,0.0,681.0,681.0,0.0,472.0,74.0,25.0,110.0,False,500-699
BB519697,2025-09-09,C112279,Mumbai,Maharashtra,Metro,110120,Household Staples,COD,ZipEx,Meta Ads,Delivered,437.0,80.0,49.0,369.0,71.0,0.0,357.0,357.0,49.0,369.0,71.0,25.0,-59.0,True,300-499
BB539869,2026-03-14,C108024,Indore,Madhya Pradesh,Tier2,110617,Baby Care,Prepaid,BharatShip,Influencer,Delivered,1019.0,200.0,0.0,650.0,73.0,0.0,819.0,819.0,0.0,650.0,73.0,16.38,79.62,False,700-999
BB506353,2025-05-14,C101512,Chennai,Tamil Nadu,Metro,110393,Haircare,Prepaid,SwiftLogix,Meta Ads,Delivered,1021.0,143.0,0.0,448.0,60.0,0.0,878.0,878.0,0.0,448.0,60.0,17.56,352.44,False,700-999
BB520017,2026-01-01,C114976,Mumbai,Maharashtra,Metro,110169,Home Cleaning,COD,SwiftLogix,Meta Ads,Delivered,663.0,237.0,49.0,463.0,70.0,0.0,426.0,426.0,49.0,463.0,70.0,25.0,-83.0,True,300-499
BB506860,2025-04-22,C104779,Bhagalpur,Bihar,Tier3,110841,Home Cleaning,COD,BharatShip,Meta Ads,Delivered,458.0,12.0,49.0,334.0,99.0,0.0,446.0,446.0,49.0,334.0,99.0,25.0,37.0,False,300-499
BB536688,2025-10-15,C113660,Bengaluru,Karnataka,Metro,110043,Skincare,Prepaid,ZipEx,Meta Ads,Delivered,570.0,25.0,0.0,260.0,59.0,0.0,545.0,545.0,0.0,260.0,59.0,10.9,215.1,False,500-699
BB516573,2025-11-15,C101069,Bengaluru,Karnataka,Metro,110050,Haircare,COD,BharatShip,Meta Ads,Delivered,510.0,60.0,49.0,271.0,62.0,0.0,450.0,450.0,49.0,271.0,62.0,25.0,141.0,False,300-499
BB528497,2025-12-27,C108132,Hyderabad,Telangana,Metro,110281,Household Staples,Prepaid,SwiftLogix,Meta Ads,Delivered,465.0,60.0,49.0,391.0,66.0,0.0,405.0,405.0,49.0,391.0,66.0,9.08,-12.08,True,300-499
BB537229,2025-12-17,C103790,Gorakhpur,Uttar Pradesh,Tier3,110799,Household Staples,COD,BharatShip,Google Ads,Delivered,233.0,25.0,49.0,198.0,106.0,0.0,208.0,208.0,49.0,198.0,106.0,25.0,-72.0,True,Under 300
BB514099,2025-12-14,C108723,Hyderabad,Telangana,Metro,110309,Home Cleaning,Prepaid,ZipEx,Google Ads,Delivered,607.0,96.0,0.0,419.0,48.0,0.0,511.0,511.0,0.0,419.0,48.0,10.22,33.78,False,500-699
BB524540,2026-02-28,C103691,Lucknow,Uttar Pradesh,Tier2,110561,Home Cleaning,COD,SwiftLogix,Meta Ads,Cancelled,792.0,63.0,0.0,578.0,0.0,0.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,False,700-999
BB520267,2025-06-06,C101372,Lucknow,Uttar Pradesh,Tier2,110547,Household Staples,COD,BharatShip,Influencer,Delivered,601.0,67.0,0.0,506.0,86.0,0.0,534.0,534.0,0.0,506.0,86.0,25.0,-83.0,True,500-699
BB517662,2026-01-30,C104659,Indore,Madhya Pradesh,Tier2,110638,Household Staples,COD,ZipEx,Google Ads,Delivered,434.0,14.0,49.0,374.0,81.0,0.0,420.0,420.0,49.0,374.0,81.0,25.0,-11.0,True,300-499
BB529903,2026-03-06,C115730,Pune,Maharashtra,Tier2,110456,Haircare,COD,SwiftLogix,Meta Ads,Delivered,603.0,127.0,49.0,296.0,91.0,0.0,476.0,476.0,49.0,296.0,91.0,25.0,113.0,False,300-499
BB513764,2025-04-29,C102224,Chennai,Tamil Nadu,Metro,110386,Skincare,COD,SwiftLogix,Google Ads,Delivered,885.0,75.0,0.0,426.0,73.0,0.0,810.0,810.0,0.0,426.0,73.0,25.0,286.0,False,700-999
BB532770,2025-09-18,C104615,Indore,Madhya Pradesh,Tier2,110638,Haircare,Prepaid,SwiftLogix,Google Ads,Delivered,669.0,61.0,0.0,366.0,99.0,0.0,608.0,608.0,0.0,366.0,99.0,12.16,130.84,False,500-699
BB522151,2025-04-01,C115129,Jaipur,Rajasthan,Tier2,110505,Household Staples,COD,ZipEx,Meta Ads,RTO,204.0,13.0,49.0,166.0,66.0,102.0,191.0,0.0,0.0,24.9,168.0,0.0,-192.9,True,Under 300
BB531861,2025-11-01,C108057,Chennai,Tamil Nadu,Metro,110365,Household Staples,Prepaid,SwiftLogix,Meta Ads,Delivered,468.0,33.0,49.0,392.0,77.0,0.0,435.0,435.0,49.0,392.0,77.0,9.68,5.32,False,300-499
BB514210,2026-03-31,C107735,Jaipur,Rajasthan,Tier2,110519,Skincare,COD,BharatShip,Google Ads,Delivered,934.0,155.0,0.0,436.0,94.0,0.0,779.0,779.0,0.0,436.0,94.0,25.0,224.0,False,700-999
BB523471,2025-12-10,C107842,Lucknow,Uttar Pradesh,Tier2,110568,Household Staples,COD,ZipEx,Google Ads,Delivered,471.0,33.0,49.0,357.0,88.0,0.0,438.0,438.0,49.0,357.0,88.0,25.0,17.0,False,300-499
BB536752,2025-10-25,C115272,Chennai,Tamil Nadu,Metro,110400,Home Cleaning,Prepaid,SwiftLogix,Meta Ads,Delivered,744.0,122.0,0.0,530.0,68.0,0.0,622.0,622.0,0.0,530.0,68.0,12.44,11.56,False,500-699
BB521029,2026-02-06,C113376,Jaipur,Rajasthan,Tier2,110477,Household Staples,Prepaid,SwiftLogix,Influencer,Delivered,487.0,38.0,49.0,412.0,102.0,0.0,449.0,449.0,49.0,412.0,102.0,9.96,-25.96,True,300-499
BB528706,2026-03-12,C106723,Gorakhpur,Uttar Pradesh,Tier3,110806,Skincare,COD,BharatShip,Organic,RTO,685.0,76.0,0.0,264.0,130.0,202.0,609.0,0.0,0.0,39.6,332.0,0.0,-371.6,True,500-699
BB502406,2025-06-18,C102080,Ranchi,Jharkhand,Tier3,110736,Haircare,COD,BharatShip,Influencer,Delivered,751.0,148.0,0.0,400.0,127.0,0.0,603.0,603.0,0.0,400.0,127.0,25.0,51.0,False,500-699
BB502972,2025-05-25,C101053,Bengaluru,Karnataka,Metro,110008,Haircare,Prepaid,SwiftLogix,Meta Ads,Delivered,1012.0,55.0,0.0,514.0,61.0,0.0,957.0,957.0,0.0,514.0,61.0,19.14,362.86,False,700-999
BB539449,2025-11-28,C112712,Bengaluru,Karnataka,Metro,110008,Haircare,COD,SwiftLogix,Influencer,Delivered,503.0,63.0,49.0,268.0,50.0,0.0,440.0,440.0,49.0,268.0,50.0,25.0,146.0,False,300-499
BB529773,2025-11-27,C113905,Hyderabad,Telangana,Metro,110281,Home Cleaning,Prepaid,BharatShip,Referral,Delivered,629.0,60.0,0.0,480.0,79.0,0.0,569.0,569.0,0.0,480.0,79.0,11.38,-1.38,True,500-699
BB533249,2026-01-31,C102284,Hyderabad,Telangana,Metro,110323,Haircare,Prepaid,SwiftLogix,Referral,Delivered,617.0,27.0,0.0,338.0,59.0,0.0,590.0,590.0,0.0,338.0,59.0,11.8,181.2,False,500-699
BB501596,2025-12-30,C106418,Siliguri,West Bengal,Tier3,110764,Skincare,COD,BharatShip,Influencer,Delivered,938.0,138.0,0.0,427.0,121.0,0.0,800.0,800.0,0.0,427.0,121.0,25.0,227.0,False,700-999
BB532324,2026-03-22,C114060,Chennai,Tamil Nadu,Metro,110351,Household Staples,Prepaid,ZipEx,Meta Ads,Delivered,383.0,118.0,49.0,295.0,56.0,0.0,265.0,265.0,49.0,295.0,56.0,6.28,-43.28,True,Under 300
BB508450,2025-11-21,C100701,Bengaluru,Karnataka,Metro,110078,Home Cleaning,COD,SwiftLogix,Meta Ads,Delivered,446.0,12.0,49.0,346.0,68.0,0.0,434.0,434.0,49.0,346.0,68.0,25.0,44.0,False,300-499
BB519295,2025-12-30,C100061,Mumbai,Maharashtra,Metro,110169,Haircare,Prepaid,BharatShip,Google Ads,Delivered,439.0,39.0,49.0,254.0,60.0,0.0,400.0,400.0,49.0,254.0,60.0,8.98,126.02,False,300-499
BB529496,2025-06-01,C114728,Siliguri,West Bengal,Tier3,110764,Baby Care,COD,BharatShip,Meta Ads,RTO,787.0,118.0,0.0,472.0,122.0,189.0,669.0,0.0,0.0,70.8,311.0,0.0,-381.8,True,500-699
BB530812,2026-01-02,C101719,Pune,Maharashtra,Tier2,110421,Household Staples,COD,BharatShip,Meta Ads,Delivered,737.0,24.0,0.0,613.0,88.0,0.0,713.0,713.0,0.0,613.0,88.0,25.0,-13.0,True,700-999
BB531964,2026-02-17,C102041,Lucknow,Uttar Pradesh,Tier2,110568,Haircare,Prepaid,ZipEx,Meta Ads,Delivered,684.0,49.0,0.0,378.0,95.0,0.0,635.0,635.0,0.0,378.0,95.0,12.7,149.3,False,500-699
BB539028,2025-11-28,C104152,Hyderabad,Telangana,Metro,110323,Skincare,Prepaid,ZipEx,Organic,Delivered,778.0,84.0,0.0,387.0,66.0,0.0,694.0,694.0,0.0,387.0,66.0,13.88,227.12,False,500-699
BB526825,2025-10-13,C110263,Bengaluru,Karnataka,Metro,110071,Baby Care,COD,BharatShip,Meta Ads,Delivered,1028.0,241.0,0.0,657.0,65.0,0.0,787.0,787.0,0.0,657.0,65.0,25.0,40.0,False,700-999
BB531726,2025-12-04,C105285,Bengaluru,Karnataka,Metro,110036,Baby Care,COD,ZipEx,Organic,Delivered,873.0,61.0,0.0,564.0,75.0,0.0,812.0,812.0,0.0,564.0,75.0,25.0,148.0,False,700-999
BB500961,2025-12-17,C107506,Jaipur,Rajasthan,Tier2,110512,Baby Care,COD,SwiftLogix,Google Ads,Delivered,946.0,73.0,0.0,623.0,96.0,0.0,873.0,873.0,0.0,623.0,96.0,25.0,129.0,False,700-999
BB505330,2025-08-08,C105103,Delhi,Delhi,Metro,110218,Home Cleaning,Prepaid,ZipEx,Meta Ads,Delivered,475.0,98.0,49.0,364.0,62.0,0.0,377.0,377.0,49.0,364.0,62.0,8.52,-8.52,True,300-499
BB524441,2026-03-10,C110700,Siliguri,West Bengal,Tier3,110771,Skincare,COD,ZipEx,Google Ads,Delivered,902.0,43.0,0.0,441.0,119.0,0.0,859.0,859.0,0.0,441.0,119.0,25.0,274.0,False,700-999
BB501727,2025-12-04,C101790,Hyderabad,Telangana,Metro,110288,Haircare,Prepaid,BharatShip,Google Ads,Delivered,901.0,187.0,0.0,547.0,55.0,0.0,714.0,714.0,0.0,547.0,55.0,14.28,97.72,False,700-999
BB534774,2025-10-20,C102345,Delhi,Delhi,Metro,110239,Baby Care,Prepaid,SwiftLogix,Organic,Delivered,731.0,33.0,0.0,462.0,51.0,0.0,698.0,698.0,0.0,462.0,51.0,13.96,171.04,False,500-699
BB535828,2025-07-09,C114384,Lucknow,Uttar Pradesh,Tier2,110554,Skincare,COD,ZipEx,Meta Ads,Delivered,807.0,69.0,0.0,383.0,91.0,0.0,738.0,738.0,0.0,383.0,91.0,25.0,239.0,False,700-999
BB538053,2025-10-24,C106744,Hyderabad,Telangana,Metro,110337,Baby Care,Prepaid,SwiftLogix,Meta Ads,Delivered,847.0,80.0,0.0,524.0,75.0,0.0,767.0,767.0,0.0,524.0,75.0,15.34,152.66,False,700-999
BB518399,2026-03-05,C111479,Chennai,Tamil Nadu,Metro,110372,Skincare,Prepaid,ZipEx,Google Ads,Delivered,1121.0,295.0,0.0,485.0,54.0,0.0,826.0,826.0,0.0,485.0,54.0,16.52,270.48,False,700-999
BB538726,2025-12-12,C109309,Hyderabad,Telangana,Metro,110337,Haircare,COD,SwiftLogix,Google Ads,Delivered,364.0,26.0,49.0,162.0,46.0,0.0,338.0,338.0,49.0,162.0,46.0,25.0,154.0,False,300-499
BB522680,2026-01-22,C110575,Guwahati,Assam,Tier3,110659,Baby Care,COD,BharatShip,Meta Ads,Delivered,659.0,97.0,0.0,405.0,108.0,0.0,562.0,562.0,0.0,405.0,108.0,25.0,24.0,False,500-699
BB539394,2025-07-25,C106377,Bengaluru,Karnataka,Metro,110050,Household Staples,COD,SwiftLogix,Meta Ads,Delivered,435.0,54.0,49.0,364.0,47.0,0.0,381.0,381.0,49.0,364.0,47.0,25.0,-6.0,True,300-499
BB537492,2026-01-22,C104013,Mumbai,Maharashtra,Metro,110127,Household Staples,COD,SwiftLogix,Google Ads,Delivered,443.0,172.0,49.0,385.0,58.0,0.0,271.0,271.0,49.0,385.0,58.0,25.0,-148.0,True,Under 300
BB516001,2025-11-08,C104348,Mumbai,Maharashtra,Metro,110099,Baby Care,Prepaid,SwiftLogix,Organic,Delivered,1742.0,221.0,0.0,1083.0,54.0,0.0,1521.0,1521.0,0.0,1083.0,54.0,30.42,353.58,False,1000+
BB530888,2026-01-02,C108283,Jaipur,Rajasthan,Tier2,110491,Household Staples,COD,ZipEx,Referral,RTO,857.0,133.0,0.0,717.0,87.0,135.0,724.0,0.0,0.0,107.55,222.0,0.0,-329.55,True,700-999
BB529171,2025-09-10,C111553,Bengaluru,Karnataka,Metro,110071,Home Cleaning,Prepaid,SwiftLogix,Google Ads,Delivered,472.0,109.0,49.0,348.0,63.0,0.0,363.0,363.0,49.0,348.0,63.0,8.24,-7.24,True,300-499
BB520667,2025-09-09,C105531,Lucknow,Uttar Pradesh,Tier2,110547,Haircare,Prepaid,SwiftLogix,Referral,Delivered,431.0,43.0,49.0,234.0,85.0,0.0,388.0,388.0,49.0,234.0,85.0,8.74,109.26,False,300-499
BB500331,2025-08-25,C103498,Delhi,Delhi,Metro,110253,Skincare,Prepaid,SwiftLogix,Google Ads,Delivered,746.0,47.0,0.0,325.0,55.0,0.0,699.0,699.0,0.0,325.0,55.0,13.98,305.02,False,500-699
BB525060,2025-11-01,C101214,Hyderabad,Telangana,Metro,110337,Skincare,Prepaid,SwiftLogix,Meta Ads,Cancelled,1293.0,300.0,0.0,572.0,0.0,0.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,False,700-999
BB530193,2025-05-21,C103451,Pune,Maharashtra,Tier2,110470,Skincare,COD,BharatShip,Google Ads,RTO,1416.0,183.0,0.0,668.0,84.0,130.0,1233.0,0.0,0.0,100.2,214.0,0.0,-314.2,True,1000+
BB516903,2025-08-31,C106214,Mumbai,Maharashtra,Metro,110141,Skincare,COD,SwiftLogix,Google Ads,RTO,859.0,69.0,0.0,440.0,68.0,105.0,790.0,0.0,0.0,66.0,173.0,0.0,-239.0,True,700-999
BB504558,2025-09-05,C113818,Lucknow,Uttar Pradesh,Tier2,110547,Haircare,Prepaid,ZipEx,Google Ads,Delivered,678.0,44.0,0.0,357.0,93.0,0.0,634.0,634.0,0.0,357.0,93.0,12.68,171.32,False,500-699
BB500347,2025-10-07,C107966,Kochi,Kerala,Tier2,110582,Skincare,COD,ZipEx,Meta Ads,Delivered,312.0,73.0,49.0,156.0,81.0,0.0,239.0,239.0,49.0,156.0,81.0,25.0,26.0,False,Under 300
BB526376,2025-12-16,C101480,Gorakhpur,Uttar Pradesh,Tier3,110778,Skincare,COD,BharatShip,Meta Ads,Delivered,577.0,80.0,49.0,256.0,114.0,0.0,497.0,497.0,49.0,256.0,114.0,25.0,151.0,False,300-499
BB533914,2025-12-31,C109409,Bengaluru,Karnataka,Metro,110008,Household Staples,COD,SwiftLogix,Meta Ads,Delivered,435.0,83.0,49.0,380.0,55.0,0.0,352.0,352.0,49.0,380.0,55.0,25.0,-59.0,True,300-499
BB533785,2025-04-03,C103265,Kochi,Kerala,Tier2,110589,Skincare,COD,BharatShip,Google Ads,Delivered,208.0,17.0,49.0,101.0,95.0,0.0,191.0,191.0,49.0,101.0,95.0,25.0,19.0,False,Under 300
BB501581,2025-10-08,C101093,Pune,Maharashtra,Tier2,110421,Skincare,COD,SwiftLogix,Organic,Delivered,473.0,95.0,49.0,188.0,75.0,0.0,378.0,378.0,49.0,188.0,75.0,25.0,139.0,False,300-499
BB523642,2025-09-27,C115199,Delhi,Delhi,Metro,110253,Household Staples,COD,BharatShip,Google Ads,Delivered,730.0,26.0,0.0,568.0,60.0,0.0,704.0,704.0,0.0,568.0,60.0,25.0,51.0,False,700-999
BB509087,2025-11-12,C101078,Hyderabad,Telangana,Metro,110302,Home Cleaning,Prepaid,BharatShip,Meta Ads,Delivered,536.0,100.0,49.0,374.0,72.0,0.0,436.0,436.0,49.0,374.0,72.0,9.7,29.3,False,300-499
BB505874,2025-07-23,C109007,Pune,Maharashtra,Tier2,110435,Home Cleaning,COD,ZipEx,Influencer,Delivered,700.0,70.0,0.0,485.0,82.0,0.0,630.0,630.0,0.0,485.0,82.0,25.0,38.0,False,500-699
BB538321,2025-10-13,C111178,Jaipur,Rajasthan,Tier2,110519,Baby Care,COD,ZipEx,Organic,Delivered,455.0,44.0,49.0,283.0,75.0,0.0,411.0,411.0,49.0,283.0,75.0,25.0,77.0,False,300-499
BB524937,2026-01-31,C102693,Delhi,Delhi,Metro,110246,Skincare,Prepaid,SwiftLogix,Meta Ads,Delivered,685.0,174.0,0.0,297.0,68.0,0.0,511.0,511.0,0.0,297.0,68.0,10.22,135.78,False,500-699
BB528285,2026-01-28,C100395,Delhi,Delhi,Metro,110218,Haircare,Prepaid,ZipEx,Google Ads,Delivered,508.0,114.0,49.0,289.0,76.0,0.0,394.0,394.0,49.0,289.0,76.0,8.86,69.14,False,300-499
BB527048,2025-06-08,C108671,Bengaluru,Karnataka,Metro,110043,Haircare,COD,ZipEx,Influencer,Delivered,625.0,193.0,49.0,336.0,55.0,0.0,432.0,432.0,49.0,336.0,55.0,25.0,65.0,False,300-499
BB522825,2026-03-02,C114208,Mumbai,Maharashtra,Metro,110162,Baby Care,Prepaid,BharatShip,Referral,Delivered,1484.0,85.0,0.0,942.0,59.0,0.0,1399.0,1399.0,0.0,942.0,59.0,27.98,370.02,False,1000+
BB537906,2026-01-12,C104226,Chennai,Tamil Nadu,Metro,110393,Haircare,Prepaid,ZipEx,Google Ads,Delivered,451.0,9.0,49.0,227.0,64.0,0.0,442.0,442.0,49.0,227.0,64.0,9.82,190.18,False,300-499
BB502339,2026-03-21,C102303,Chennai,Tamil Nadu,Metro,110351,Baby Care,COD,SwiftLogix,Meta Ads,Delivered,1011.0,46.0,0.0,608.0,48.0,0.0,965.0,965.0,0.0,608.0,48.0,25.0,284.0,False,700-999
BB533326,2025-06-08,C113410,Bhagalpur,Bihar,Tier3,110827,Haircare,COD,BharatShip,Google Ads,Delivered,224.0,6.0,49.0,114.0,104.0,0.0,218.0,218.0,49.0,114.0,104.0,25.0,24.0,False,Under 300
BB517223,2025-04-27,C114632,Indore,Madhya Pradesh,Tier2,110617,Household Staples,COD,SwiftLogix,Meta Ads,RTO,344.0,19.0,49.0,275.0,77.0,119.0,325.0,0.0,0.0,41.25,196.0,0.0,-237.25,True,300-499
BB505429,2025-10-17,C112594,Hyderabad,Telangana,Metro,110330,Household Staples,COD,SwiftLogix,Organic,Delivered,389.0,24.0,49.0,339.0,72.0,0.0,365.0,365.0,49.0,339.0,72.0,25.0,-22.0,True,300-499
BB517814,2025-05-23,C110033,Hyderabad,Telangana,Metro,110316,Skincare,COD,ZipEx,Meta Ads,Delivered,671.0,44.0,0.0,282.0,66.0,0.0,627.0,627.0,0.0,282.0,66.0,25.0,254.0,False,500-699
BB503529,2025-08-25,C107409,Kochi,Kerala,Tier2,110610,Haircare,COD,SwiftLogix,Google Ads,Delivered,583.0,36.0,0.0,315.0,81.0,0.0,547.0,547.0,0.0,315.0,81.0,25.0,126.0,False,500-699
BB528661,2025-09-01,C101438,Indore,Madhya Pradesh,Tier2,110638,Home Cleaning,Prepaid,SwiftLogix,Meta Ads,Delivered,577.0,89.0,49.0,397.0,101.0,0.0,488.0,488.0,49.0,397.0,101.0,10.74,28.26,False,300-499
BB535272,2026-02-25,C106697,Gorakhpur,Uttar Pradesh,Tier3,110792,Haircare,COD,BharatShip,Google Ads,Delivered,302.0,13.0,49.0,160.0,86.0,0.0,289.0,289.0,49.0,160.0,86.0,25.0,67.0,False,Under 300
BB532978,2025-07-10,C115584,Bengaluru,Karnataka,Metro,110008,Baby Care,Prepaid,BharatShip,Meta Ads,Delivered,1009.0,248.0,0.0,674.0,60.0,0.0,761.0,761.0,0.0,674.0,60.0,15.22,11.78,False,700-999
BB515610,2025-12-31,C115408,Lucknow,Uttar Pradesh,Tier2,110547,Baby Care,COD,BharatShip,Meta Ads,Delivered,549.0,31.0,0.0,330.0,92.0,0.0,518.0,518.0,0.0,330.0,92.0,25.0,71.0,False,500-699
BB534275,2025-09-29,C106429,Ranchi,Jharkhand,Tier3,110708,Baby Care,COD,BharatShip,Meta Ads,Delivered,987.0,221.0,0.0,627.0,114.0,0.0,766.0,766.0,0.0,627.0,114.0,25.0,0.0,False,700-999
BB516109,2025-08-25,C115002,Delhi,Delhi,Metro,110253,Haircare,Prepaid,ZipEx,Influencer,Delivered,591.0,38.0,0.0,345.0,69.0,0.0,553.0,553.0,0.0,345.0,69.0,11.06,127.94,False,500-699
BB537476,2025-11-12,C112596,Pune,Maharashtra,Tier2,110449,Skincare,COD,BharatShip,Meta Ads,RTO,1212.0,25.0,0.0,590.0,90.0,140.0,1187.0,0.0,0.0,88.5,230.0,0.0,-318.5,True,1000+
BB506816,2025-08-14,C101420,Pune,Maharashtra,Tier2,110428,Household Staples,Prepaid,ZipEx,Meta Ads,Delivered,692.0,20.0,0.0,576.0,106.0,0.0,672.0,672.0,0.0,576.0,106.0,13.44,-23.44,True,500-699
BB502528,2026-02-12,C104998,Jaipur,Rajasthan,Tier2,110477,Home Cleaning,COD,SwiftLogix,Meta Ads,Delivered,932.0,43.0,0.0,689.0,84.0,0.0,889.0,889.0,0.0,689.0,84.0,25.0,91.0,False,700-999
BB529770,2025-06-20,C101119,Jaipur,Rajasthan,Tier2,110519,Home Cleaning,Prepaid,BharatShip,Meta Ads,Delivered,438.0,78.0,49.0,311.0,90.0,0.0,360.0,360.0,49.0,311.0,90.0,8.18,-0.18,True,300-499
BB518617,2025-12-15,C110759,Hyderabad,Telangana,Metro,110323,Household Staples,COD,ZipEx,Influencer,Delivered,316.0,29.0,49.0,258.0,58.0,0.0,287.0,287.0,49.0,258.0,58.0,25.0,-5.0,True,Under 300
BB525217,2025-08-03,C103933,Mumbai,Maharashtra,Metro,110134,Haircare,COD,ZipEx,Influencer,Delivered,321.0,39.0,49.0,181.0,60.0,0.0,282.0,282.0,49.0,181.0,60.0,25.0,65.0,False,Under 300
BB515456,2025-07-08,C114866,Ranchi,Jharkhand,Tier3,110715,Haircare,COD,BharatShip,Google Ads,Delivered,938.0,128.0,0.0,465.0,116.0,0.0,810.0,810.0,0.0,465.0,116.0,25.0,204.0,False,700-999
BB506686,2025-12-18,C107120,Chennai,Tamil Nadu,Metro,110400,Home Cleaning,Prepaid,SwiftLogix,Google Ads,Delivered,960.0,69.0,0.0,734.0,63.0,0.0,891.0,891.0,0.0,734.0,63.0,17.82,76.18,False,700-999
BB532244,2025-04-26,C108912,Indore,Madhya Pradesh,Tier2,110624,Home Cleaning,COD,BharatShip,Organic,Delivered,1018.0,64.0,0.0,717.0,100.0,0.0,954.0,954.0,0.0,717.0,100.0,25.0,112.0,False,700-999
BB502080,2025-07-19,C107254,Gorakhpur,Uttar Pradesh,Tier3,110785,Baby Care,COD,ZipEx,Meta Ads,Delivered,574.0,2.0,0.0,370.0,120.0,0.0,572.0,572.0,0.0,370.0,120.0,25.0,57.0,False,500-699
BB524914,2025-04-10,C102768,Hyderabad,Telangana,Metro,110309,Home Cleaning,COD,SwiftLogix,Organic,Delivered,297.0,45.0,49.0,236.0,69.0,0.0,252.0,252.0,49.0,236.0,69.0,25.0,-29.0,True,Under 300
BB512397,2026-03-01,C110524,Bengaluru,Karnataka,Metro,110092,Skincare,COD,SwiftLogix,Referral,Delivered,377.0,22.0,49.0,186.0,66.0,0.0,355.0,355.0,49.0,186.0,66.0,25.0,127.0,False,300-499
BB500511,2025-12-12,C112745,Jaipur,Rajasthan,Tier2,110505,Home Cleaning,Prepaid,BharatShip,Google Ads,Delivered,634.0,43.0,0.0,451.0,83.0,0.0,591.0,591.0,0.0,451.0,83.0,11.82,45.18,False,500-699
BB520691,2025-11-12,C106265,Gorakhpur,Uttar Pradesh,Tier3,110806,Home Cleaning,COD,BharatShip,Influencer,Delivered,174.0,45.0,49.0,129.0,101.0,0.0,129.0,129.0,49.0,129.0,101.0,25.0,-77.0,True,Under 300
BB526427,2025-10-11,C102164,Ranchi,Jharkhand,Tier3,110736,Haircare,COD,BharatShip,Google Ads,Delivered,1019.0,83.0,0.0,524.0,125.0,0.0,936.0,936.0,0.0,524.0,125.0,25.0,262.0,False,700-999
BB523341,2026-02-16,C108791,Pune,Maharashtra,Tier2,110470,Skincare,COD,SwiftLogix,Influencer,Delivered,872.0,218.0,0.0,320.0,79.0,0.0,654.0,654.0,0.0,320.0,79.0,25.0,230.0,False,500-699
